scenario_id,scenario_type,cell_id,target_name,model_family,model_name,forecast_origin,horizon,cycle,step,y_true_capacity,y_pred_capacity,y_true_soh,y_pred_soh,true_eol_cycle,true_rul,includes_eol
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,532,17,0.9220335876084542,0.937933284135367,0.8113478249513388,0.8253388382591699,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,533,18,0.920049387488886,0.937933284135367,0.8096018186529614,0.8253388382591699,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,534,19,0.9184037313390245,0.9379242367186055,0.8081537157250941,0.8253308769419146,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,535,20,0.9244328869213767,0.9379242367186055,0.8134590997520715,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,516,1,0.8094836161050054,0.9375101488212304,0.7123089441503537,0.8249664983342488,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,517,2,0.9377656642369345,0.937407875328484,0.8251913403351903,0.8248765022896305,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,518,3,0.9378904750347417,0.9375420733125046,0.8253011681882014,0.8249945904416364,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,519,4,0.8091009327907841,0.9378603071235729,0.7119722001544609,0.8252746217918022,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,520,5,0.937034901977583,0.9379978735910902,0.8245483026219771,0.8253956740568242,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,521,6,0.9368321853779946,0.9379769424987798,0.8243699211894914,0.8253772556429528,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,522,7,0.9364191769267549,0.9379769424987798,0.8240064924455679,0.8253772556429528,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,523,8,0.935042208966884,0.937933284135367,0.8227948229638012,0.8253388382591699,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,524,9,0.9345710358597188,0.9379111906245752,0.8223802119552526,0.8253193969696471,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,525,10,0.932002046154026,0.9379021432078137,0.8201196172892357,0.825311435652392,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,526,11,0.9291163192232569,0.9379021432078137,0.8175803082009887,0.825311435652392,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,527,12,0.9312746949888249,0.9379021432078137,0.8194795811844854,0.825311435652392,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,528,13,0.9352998331901032,0.9379021432078137,0.8230215206199093,0.825311435652392,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,529,14,0.9353480978179562,0.937933284135367,0.8230639913079155,0.8253388382591699,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,530,15,0.9249468582290783,0.937933284135367,0.8139113712400037,0.8253388382591699,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,531,16,0.9223838159929514,0.937933284135367,0.8116560100780164,0.8253388382591699,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,532,17,0.9220335876084542,0.937933284135367,0.8113478249513388,0.8253388382591699,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,533,18,0.920049387488886,0.937933284135367,0.8096018186529614,0.8253388382591699,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,534,19,0.9184037313390245,0.9379242367186055,0.8081537157250941,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,535,20,0.9244328869213767,0.9379242367186055,0.8134590997520715,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,536,21,0.9262613856406237,0.9379242367186055,0.8150680958653643,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,537,22,0.9268205733368475,0.9379242367186055,0.8155601557286579,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,538,23,0.9152078153123178,0.9379242367186055,0.8053414542718846,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,539,24,0.9133654766532882,0.9379242367186055,0.8037202796379924,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,540,25,0.9130792400215082,0.9379242367186055,0.8034684043573767,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,541,26,0.9111961033235048,0.9379242367186055,0.8018113292957467,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,542,27,0.9117602857831919,0.9379242367186055,0.8023077843248202,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,543,28,0.918676181827017,0.9379242367186055,0.8083934598231513,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,544,29,0.9193216861925535,0.9379242367186055,0.808961474448663,0.8253308769419146,546,31,False
pre_04_o515_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,30,545,30,0.9154693608419677,0.9379242367186055,0.8055716025001696,0.8253308769419146,546,31,False
